path,emotion,emotion_id,actor
Audio_Speech_Actors_01-24_16k\Actor_19\03-01-04-02-01-01-19.wav,sad,3,19
Audio_Speech_Actors_01-24_16k\Actor_19\03-01-04-02-01-02-19.wav,sad,3,19
Audio_Speech_Actors_01-24_16k\Actor_19\03-01-04-02-02-01-19.wav,sad,3,19
Audio_Speech_Actors_01-24_16k\Actor_19\03-01-04-02-02-02-19.wav,sad,3,19
Audio_Speech_Actors_01-24_16k\Actor_19\03-01-08-01-01-01-19.wav,surprised,7,19
Audio_Speech_Actors_01-24_16k\Actor_19\03-01-08-01-01-02-19.wav,surprised,7,19
Audio_Speech_Actors_01-24_16k\Actor_19\03-01-08-01-02-01-19.wav,surprised,7,19
Audio_Speech_Actors_01-24_16k\Actor_19\03-01-08-01-02-02-19.wav,surprised,7,19
Audio_Speech_Actors_01-24_16k\Actor_19\03-01-08-02-01-01-19.wav,surprised,7,19
Audio_Speech_Actors_01-24_16k\Actor_19\03-01-08-02-01-02-19.wav,surprised,7,19
Audio_Speech_Actors_01-24_16k\Actor_19\03-01-08-02-02-01-19.wav,surprised,7,19
Audio_Speech_Actors_01-24_16k\Actor_19\03-01-08-02-02-02-19.wav,surprised,7,19
Audio_Speech_Actors_01-24_16k\Actor_20\03-01-05-01-01-01-20.wav,angry,4,20
Audio_Speech_Actors_01-24_16k\Actor_20\03-01-05-01-01-02-20.wav,angry,4,20
Audio_Speech_Actors_01-24_16k\Actor_20\03-01-05-01-02-01-20.wav,angry,4,20
Audio_Speech_Actors_01-24_16k\Actor_20\03-01-05-01-02-02-20.wav,angry,4,20
Audio_Speech_Actors_01-24_16k\Actor_20\03-01-05-02-01-01-20.wav,angry,4,20
Audio_Speech_Actors_01-24_16k\Actor_20\03-01-05-02-01-02-20.wav,angry,4,20
Audio_Speech_Actors_01-24_16k\Actor_20\03-01-05-02-02-01-20.wav,angry,4,20
Audio_Speech_Actors_01-24_16k\Actor_20\03-01-05-02-02-02-20.wav,angry,4,20
Audio_Speech_Actors_01-24_16k\Actor_20\03-01-02-01-01-01-20.wav,calm,1,20
Audio_Speech_Actors_01-24_16k\Actor_20\03-01-02-01-01-02-20.wav,calm,1,20
Audio_Speech_Actors_01-24_16k\Actor_20\03-01-02-01-02-01-20.wav,calm,1,20
Audio_Speech_Actors_01-24_16k\Actor_20\03-01-02-01-02-02-20.wav,calm,1,20
Audio_Speech_Actors_01-24_16k\Actor_20\03-01-02-02-01-01-20.wav,calm,1,20
Audio_Speech_Actors_01-24_16k\Actor_20\03-01-02-02-01-02-20.wav,calm,1,20
Audio_Speech_Actors_01-24_16k\Actor_20\03-01-02-02-02-01-20.wav,calm,1,20
Audio_Speech_Actors_01-24_16k\Actor_20\03-01-02-02-02-02-20.wav,calm,1,20
Audio_Speech_Actors_01-24_16k\Actor_20\03-01-07-01-01-01-20.wav,disgust,6,20
Audio_Speech_Actors_01-24_16k\Actor_20\03-01-07-01-01-02-20.wav,disgust,6,20
Audio_Speech_Actors_01-24_16k\Actor_20\03-01-07-01-02-01-20.wav,disgust,6,20
Audio_Speech_Actors_01-24_16k\Actor_20\03-01-07-01-02-02-20.wav,disgust,6,20
Audio_Speech_Actors_01-24_16k\Actor_20\03-01-07-02-01-01-20.wav,disgust,6,20
Audio_Speech_Actors_01-24_16k\Actor_20\03-01-07-02-01-02-20.wav,disgust,6,20
Audio_Speech_Actors_01-24_16k\Actor_20\03-01-07-02-02-01-20.wav,disgust,6,20
Audio_Speech_Actors_01-24_16k\Actor_20\03-01-07-02-02-02-20.wav,disgust,6,20
Audio_Speech_Actors_01-24_16k\Actor_20\03-01-06-01-01-01-20.wav,fearful,5,20
Audio_Speech_Actors_01-24_16k\Actor_20\03-01-06-01-01-02-20.wav,fearful,5,20
Audio_Speech_Actors_01-24_16k\Actor_20\03-01-06-01-02-01-20.wav,fearful,5,20
Audio_Speech_Actors_01-24_16k\Actor_20\03-01-06-01-02-02-20.wav,fearful,5,20
Audio_Speech_Actors_01-24_16k\Actor_20\03-01-06-02-01-01-20.wav,fearful,5,20
Audio_Speech_Actors_01-24_16k\Actor_20\03-01-06-02-01-02-20.wav,fearful,5,20
Audio_Speech_Actors_01-24_16k\Actor_20\03-01-06-02-02-01-20.wav,fearful,5,20
Audio_Speech_Actors_01-24_16k\Actor_20\03-01-06-02-02-02-20.wav,fearful,5,20
Audio_Speech_Actors_01-24_16k\Actor_20\03-01-03-01-01-01-20.wav,happy,2,20
Audio_Speech_Actors_01-24_16k\Actor_20\03-01-03-01-01-02-20.wav,happy,2,20
Audio_Speech_Actors_01-24_16k\Actor_20\03-01-03-01-02-01-20.wav,happy,2,20
Audio_Speech_Actors_01-24_16k\Actor_20\03-01-03-01-02-02-20.wav,happy,2,20
Audio_Speech_Actors_01-24_16k\Actor_20\03-01-03-02-01-01-20.wav,happy,2,20
Audio_Speech_Actors_01-24_16k\Actor_20\03-01-03-02-01-02-20.wav,happy,2,20
Audio_Speech_Actors_01-24_16k\Actor_20\03-01-03-02-02-01-20.wav,happy,2,20
Audio_Speech_Actors_01-24_16k\Actor_20\03-01-03-02-02-02-20.wav,happy,2,20
Audio_Speech_Actors_01-24_16k\Actor_20\03-01-01-01-01-01-20.wav,neutral,0,20
Audio_Speech_Actors_01-24_16k\Actor_20\03-01-01-01-01-02-20.wav,neutral,0,20
Audio_Speech_Actors_01-24_16k\Actor_20\03-01-01-01-02-01-20.wav,neutral,0,20
Audio_Speech_Actors_01-24_16k\Actor_20\03-01-01-01-02-02-20.wav,neutral,0,20
Audio_Speech_Actors_01-24_16k\Actor_20\03-01-04-01-01-01-20.wav,sad,3,20
Audio_Speech_Actors_01-24_16k\Actor_20\03-01-04-01-01-02-20.wav,sad,3,20
Audio_Speech_Actors_01-24_16k\Actor_20\03-01-04-01-02-01-20.wav,sad,3,20
Audio_Speech_Actors_01-24_16k\Actor_20\03-01-04-01-02-02-20.wav,sad,3,20
Audio_Speech_Actors_01-24_16k\Actor_20\03-01-04-02-01-01-20.wav,sad,3,20
Audio_Speech_Actors_01-24_16k\Actor_20\03-01-04-02-01-02-20.wav,sad,3,20
Audio_Speech_Actors_01-24_16k\Actor_20\03-01-04-02-02-01-20.wav,sad,3,20
Audio_Speech_Actors_01-24_16k\Actor_20\03-01-04-02-02-02-20.wav,sad,3,20
Audio_Speech_Actors_01-24_16k\Actor_20\03-01-08-01-01-01-20.wav,surprised,7,20
Audio_Speech_Actors_01-24_16k\Actor_20\03-01-08-01-01-02-20.wav,surprised,7,20
Audio_Speech_Actors_01-24_16k\Actor_20\03-01-08-01-02-01-20.wav,surprised,7,20
Audio_Speech_Actors_01-24_16k\Actor_20\03-01-08-01-02-02-20.wav,surprised,7,20
Audio_Speech_Actors_01-24_16k\Actor_20\03-01-08-02-01-01-20.wav,surprised,7,20
Audio_Speech_Actors_01-24_16k\Actor_20\03-01-08-02-01-02-20.wav,surprised,7,20
Audio_Speech_Actors_01-24_16k\Actor_20\03-01-08-02-02-01-20.wav,surprised,7,20
Audio_Speech_Actors_01-24_16k\Actor_20\03-01-08-02-02-02-20.wav,surprised,7,20
Audio_Speech_Actors_01-24_16k\Actor_21\03-01-05-01-01-01-21.wav,angry,4,21
Audio_Speech_Actors_01-24_16k\Actor_21\03-01-05-01-01-02-21.wav,angry,4,21
Audio_Speech_Actors_01-24_16k\Actor_21\03-01-05-01-02-01-21.wav,angry,4,21
Audio_Speech_Actors_01-24_16k\Actor_21\03-01-05-01-02-02-21.wav,angry,4,21
Audio_Speech_Actors_01-24_16k\Actor_21\03-01-05-02-01-01-21.wav,angry,4,21
Audio_Speech_Actors_01-24_16k\Actor_21\03-01-05-02-01-02-21.wav,angry,4,21
Audio_Speech_Actors_01-24_16k\Actor_21\03-01-05-02-02-01-21.wav,angry,4,21
Audio_Speech_Actors_01-24_16k\Actor_21\03-01-05-02-02-02-21.wav,angry,4,21
Audio_Speech_Actors_01-24_16k\Actor_21\03-01-02-01-01-01-21.wav,calm,1,21
Audio_Speech_Actors_01-24_16k\Actor_21\03-01-02-01-01-02-21.wav,calm,1,21
Audio_Speech_Actors_01-24_16k\Actor_21\03-01-02-01-02-01-21.wav,calm,1,21
Audio_Speech_Actors_01-24_16k\Actor_21\03-01-02-01-02-02-21.wav,calm,1,21
Audio_Speech_Actors_01-24_16k\Actor_21\03-01-02-02-01-01-21.wav,calm,1,21
Audio_Speech_Actors_01-24_16k\Actor_21\03-01-02-02-01-02-21.wav,calm,1,21
Audio_Speech_Actors_01-24_16k\Actor_21\03-01-02-02-02-01-21.wav,calm,1,21
Audio_Speech_Actors_01-24_16k\Actor_21\03-01-02-02-02-02-21.wav,calm,1,21
Audio_Speech_Actors_01-24_16k\Actor_21\03-01-07-01-01-01-21.wav,disgust,6,21
Audio_Speech_Actors_01-24_16k\Actor_21\03-01-07-01-01-02-21.wav,disgust,6,21
Audio_Speech_Actors_01-24_16k\Actor_21\03-01-07-01-02-01-21.wav,disgust,6,21
Audio_Speech_Actors_01-24_16k\Actor_21\03-01-07-01-02-02-21.wav,disgust,6,21
Audio_Speech_Actors_01-24_16k\Actor_21\03-01-07-02-01-01-21.wav,disgust,6,21
Audio_Speech_Actors_01-24_16k\Actor_21\03-01-07-02-01-02-21.wav,disgust,6,21
Audio_Speech_Actors_01-24_16k\Actor_21\03-01-07-02-02-01-21.wav,disgust,6,21
Audio_Speech_Actors_01-24_16k\Actor_21\03-01-07-02-02-02-21.wav,disgust,6,21
Audio_Speech_Actors_01-24_16k\Actor_21\03-01-06-01-01-01-21.wav,fearful,5,21
Audio_Speech_Actors_01-24_16k\Actor_21\03-01-06-01-01-02-21.wav,fearful,5,21
Audio_Speech_Actors_01-24_16k\Actor_21\03-01-06-01-02-01-21.wav,fearful,5,21
Audio_Speech_Actors_01-24_16k\Actor_21\03-01-06-01-02-02-21.wav,fearful,5,21
Audio_Speech_Actors_01-24_16k\Actor_21\03-01-06-02-01-01-21.wav,fearful,5,21
Audio_Speech_Actors_01-24_16k\Actor_21\03-01-06-02-01-02-21.wav,fearful,5,21
Audio_Speech_Actors_01-24_16k\Actor_21\03-01-06-02-02-01-21.wav,fearful,5,21
Audio_Speech_Actors_01-24_16k\Actor_21\03-01-06-02-02-02-21.wav,fearful,5,21
Audio_Speech_Actors_01-24_16k\Actor_21\03-01-03-01-01-01-21.wav,happy,2,21
Audio_Speech_Actors_01-24_16k\Actor_21\03-01-03-01-01-02-21.wav,happy,2,21
Audio_Speech_Actors_01-24_16k\Actor_21\03-01-03-01-02-01-21.wav,happy,2,21
Audio_Speech_Actors_01-24_16k\Actor_21\03-01-03-01-02-02-21.wav,happy,2,21
Audio_Speech_Actors_01-24_16k\Actor_21\03-01-03-02-01-01-21.wav,happy,2,21
Audio_Speech_Actors_01-24_16k\Actor_21\03-01-03-02-01-02-21.wav,happy,2,21
Audio_Speech_Actors_01-24_16k\Actor_21\03-01-03-02-02-01-21.wav,happy,2,21
Audio_Speech_Actors_01-24_16k\Actor_21\03-01-03-02-02-02-21.wav,happy,2,21
Audio_Speech_Actors_01-24_16k\Actor_21\03-01-01-01-01-01-21.wav,neutral,0,21
Audio_Speech_Actors_01-24_16k\Actor_21\03-01-01-01-01-02-21.wav,neutral,0,21
Audio_Speech_Actors_01-24_16k\Actor_21\03-01-01-01-02-01-21.wav,neutral,0,21
Audio_Speech_Actors_01-24_16k\Actor_21\03-01-01-01-02-02-21.wav,neutral,0,21
Audio_Speech_Actors_01-24_16k\Actor_21\03-01-04-01-01-01-21.wav,sad,3,21
Audio_Speech_Actors_01-24_16k\Actor_21\03-01-04-01-01-02-21.wav,sad,3,21
Audio_Speech_Actors_01-24_16k\Actor_21\03-01-04-01-02-01-21.wav,sad,3,21
Audio_Speech_Actors_01-24_16k\Actor_21\03-01-04-01-02-02-21.wav,sad,3,21
Audio_Speech_Actors_01-24_16k\Actor_21\03-01-04-02-01-01-21.wav,sad,3,21
Audio_Speech_Actors_01-24_16k\Actor_21\03-01-04-02-01-02-21.wav,sad,3,21
Audio_Speech_Actors_01-24_16k\Actor_21\03-01-04-02-02-01-21.wav,sad,3,21
Audio_Speech_Actors_01-24_16k\Actor_21\03-01-04-02-02-02-21.wav,sad,3,21
Audio_Speech_Actors_01-24_16k\Actor_21\03-01-08-01-01-01-21.wav,surprised,7,21
Audio_Speech_Actors_01-24_16k\Actor_21\03-01-08-01-01-02-21.wav,surprised,7,21
Audio_Speech_Actors_01-24_16k\Actor_21\03-01-08-01-02-01-21.wav,surprised,7,21
Audio_Speech_Actors_01-24_16k\Actor_21\03-01-08-01-02-02-21.wav,surprised,7,21
Audio_Speech_Actors_01-24_16k\Actor_21\03-01-08-02-01-01-21.wav,surprised,7,21
Audio_Speech_Actors_01-24_16k\Actor_21\03-01-08-02-01-02-21.wav,surprised,7,21
Audio_Speech_Actors_01-24_16k\Actor_21\03-01-08-02-02-01-21.wav,surprised,7,21
Audio_Speech_Actors_01-24_16k\Actor_21\03-01-08-02-02-02-21.wav,surprised,7,21
Audio_Speech_Actors_01-24_16k\Actor_22\03-01-05-01-01-01-22.wav,angry,4,22
Audio_Speech_Actors_01-24_16k\Actor_22\03-01-05-01-01-02-22.wav,angry,4,22
Audio_Speech_Actors_01-24_16k\Actor_22\03-01-05-01-02-01-22.wav,angry,4,22
Audio_Speech_Actors_01-24_16k\Actor_22\03-01-05-01-02-02-22.wav,angry,4,22
Audio_Speech_Actors_01-24_16k\Actor_22\03-01-05-02-01-01-22.wav,angry,4,22
Audio_Speech_Actors_01-24_16k\Actor_22\03-01-05-02-01-02-22.wav,angry,4,22
Audio_Speech_Actors_01-24_16k\Actor_22\03-01-05-02-02-01-22.wav,angry,4,22
Audio_Speech_Actors_01-24_16k\Actor_22\03-01-05-02-02-02-22.wav,angry,4,22
Audio_Speech_Actors_01-24_16k\Actor_22\03-01-02-01-01-01-22.wav,calm,1,22
Audio_Speech_Actors_01-24_16k\Actor_22\03-01-02-01-01-02-22.wav,calm,1,22
Audio_Speech_Actors_01-24_16k\Actor_22\03-01-02-01-02-01-22.wav,calm,1,22
Audio_Speech_Actors_01-24_16k\Actor_22\03-01-02-01-02-02-22.wav,calm,1,22
Audio_Speech_Actors_01-24_16k\Actor_22\03-01-02-02-01-01-22.wav,calm,1,22
Audio_Speech_Actors_01-24_16k\Actor_22\03-01-02-02-01-02-22.wav,calm,1,22
Audio_Speech_Actors_01-24_16k\Actor_22\03-01-02-02-02-01-22.wav,calm,1,22
Audio_Speech_Actors_01-24_16k\Actor_22\03-01-02-02-02-02-22.wav,calm,1,22
Audio_Speech_Actors_01-24_16k\Actor_22\03-01-07-01-01-01-22.wav,disgust,6,22
Audio_Speech_Actors_01-24_16k\Actor_22\03-01-07-01-01-02-22.wav,disgust,6,22
Audio_Speech_Actors_01-24_16k\Actor_22\03-01-07-01-02-01-22.wav,disgust,6,22
Audio_Speech_Actors_01-24_16k\Actor_22\03-01-07-01-02-02-22.wav,disgust,6,22
Audio_Speech_Actors_01-24_16k\Actor_22\03-01-07-02-01-01-22.wav,disgust,6,22
Audio_Speech_Actors_01-24_16k\Actor_22\03-01-07-02-01-02-22.wav,disgust,6,22
Audio_Speech_Actors_01-24_16k\Actor_22\03-01-07-02-02-01-22.wav,disgust,6,22
Audio_Speech_Actors_01-24_16k\Actor_22\03-01-07-02-02-02-22.wav,disgust,6,22
Audio_Speech_Actors_01-24_16k\Actor_22\03-01-06-01-01-01-22.wav,fearful,5,22
Audio_Speech_Actors_01-24_16k\Actor_22\03-01-06-01-01-02-22.wav,fearful,5,22
Audio_Speech_Actors_01-24_16k\Actor_22\03-01-06-01-02-01-22.wav,fearful,5,22
Audio_Speech_Actors_01-24_16k\Actor_22\03-01-06-01-02-02-22.wav,fearful,5,22
Audio_Speech_Actors_01-24_16k\Actor_22\03-01-06-02-01-01-22.wav,fearful,5,22
Audio_Speech_Actors_01-24_16k\Actor_22\03-01-06-02-01-02-22.wav,fearful,5,22
Audio_Speech_Actors_01-24_16k\Actor_22\03-01-06-02-02-01-22.wav,fearful,5,22
Audio_Speech_Actors_01-24_16k\Actor_22\03-01-06-02-02-02-22.wav,fearful,5,22
Audio_Speech_Actors_01-24_16k\Actor_22\03-01-03-01-01-01-22.wav,happy,2,22
Audio_Speech_Actors_01-24_16k\Actor_22\03-01-03-01-01-02-22.wav,happy,2,22
Audio_Speech_Actors_01-24_16k\Actor_22\03-01-03-01-02-01-22.wav,happy,2,22
Audio_Speech_Actors_01-24_16k\Actor_22\03-01-03-01-02-02-22.wav,happy,2,22
Audio_Speech_Actors_01-24_16k\Actor_22\03-01-03-02-01-01-22.wav,happy,2,22
Audio_Speech_Actors_01-24_16k\Actor_22\03-01-03-02-01-02-22.wav,happy,2,22
Audio_Speech_Actors_01-24_16k\Actor_22\03-01-03-02-02-01-22.wav,happy,2,22
Audio_Speech_Actors_01-24_16k\Actor_22\03-01-03-02-02-02-22.wav,happy,2,22
Audio_Speech_Actors_01-24_16k\Actor_22\03-01-01-01-01-01-22.wav,neutral,0,22
Audio_Speech_Actors_01-24_16k\Actor_22\03-01-01-01-01-02-22.wav,neutral,0,22
Audio_Speech_Actors_01-24_16k\Actor_22\03-01-01-01-02-01-22.wav,neutral,0,22
Audio_Speech_Actors_01-24_16k\Actor_22\03-01-01-01-02-02-22.wav,neutral,0,22
Audio_Speech_Actors_01-24_16k\Actor_22\03-01-04-01-01-01-22.wav,sad,3,22
Audio_Speech_Actors_01-24_16k\Actor_22\03-01-04-01-01-02-22.wav,sad,3,22
Audio_Speech_Actors_01-24_16k\Actor_22\03-01-04-01-02-01-22.wav,sad,3,22
Audio_Speech_Actors_01-24_16k\Actor_22\03-01-04-01-02-02-22.wav,sad,3,22
Audio_Speech_Actors_01-24_16k\Actor_22\03-01-04-02-01-01-22.wav,sad,3,22
Audio_Speech_Actors_01-24_16k\Actor_22\03-01-04-02-01-02-22.wav,sad,3,22
Audio_Speech_Actors_01-24_16k\Actor_22\03-01-04-02-02-01-22.wav,sad,3,22
Audio_Speech_Actors_01-24_16k\Actor_22\03-01-04-02-02-02-22.wav,sad,3,22
Audio_Speech_Actors_01-24_16k\Actor_22\03-01-08-01-01-01-22.wav,surprised,7,22
Audio_Speech_Actors_01-24_16k\Actor_22\03-01-08-01-01-02-22.wav,surprised,7,22
Audio_Speech_Actors_01-24_16k\Actor_22\03-01-08-01-02-01-22.wav,surprised,7,22
Audio_Speech_Actors_01-24_16k\Actor_22\03-01-08-01-02-02-22.wav,surprised,7,22
Audio_Speech_Actors_01-24_16k\Actor_22\03-01-08-02-01-01-22.wav,surprised,7,22
Audio_Speech_Actors_01-24_16k\Actor_22\03-01-08-02-01-02-22.wav,surprised,7,22
Audio_Speech_Actors_01-24_16k\Actor_22\03-01-08-02-02-01-22.wav,surprised,7,22
Audio_Speech_Actors_01-24_16k\Actor_22\03-01-08-02-02-02-22.wav,surprised,7,22
Audio_Speech_Actors_01-24_16k\Actor_23\03-01-05-01-01-01-23.wav,angry,4,23
Audio_Speech_Actors_01-24_16k\Actor_23\03-01-05-01-01-02-23.wav,angry,4,23
Audio_Speech_Actors_01-24_16k\Actor_23\03-01-05-01-02-01-23.wav,angry,4,23
Audio_Speech_Actors_01-24_16k\Actor_23\03-01-05-01-02-02-23.wav,angry,4,23
Audio_Speech_Actors_01-24_16k\Actor_23\03-01-05-02-01-01-23.wav,angry,4,23
Audio_Speech_Actors_01-24_16k\Actor_23\03-01-05-02-01-02-23.wav,angry,4,23
Audio_Speech_Actors_01-24_16k\Actor_23\03-01-05-02-02-01-23.wav,angry,4,23
Audio_Speech_Actors_01-24_16k\Actor_23\03-01-05-02-02-02-23.wav,angry,4,23
Audio_Speech_Actors_01-24_16k\Actor_23\03-01-02-01-01-01-23.wav,calm,1,23
Audio_Speech_Actors_01-24_16k\Actor_23\03-01-02-01-01-02-23.wav,calm,1,23
Audio_Speech_Actors_01-24_16k\Actor_23\03-01-02-01-02-01-23.wav,calm,1,23
Audio_Speech_Actors_01-24_16k\Actor_23\03-01-02-01-02-02-23.wav,calm,1,23
Audio_Speech_Actors_01-24_16k\Actor_23\03-01-02-02-01-01-23.wav,calm,1,23
Audio_Speech_Actors_01-24_16k\Actor_23\03-01-02-02-01-02-23.wav,calm,1,23
Audio_Speech_Actors_01-24_16k\Actor_23\03-01-02-02-02-01-23.wav,calm,1,23
Audio_Speech_Actors_01-24_16k\Actor_23\03-01-02-02-02-02-23.wav,calm,1,23
Audio_Speech_Actors_01-24_16k\Actor_23\03-01-07-01-01-01-23.wav,disgust,6,23
Audio_Speech_Actors_01-24_16k\Actor_23\03-01-07-01-01-02-23.wav,disgust,6,23
Audio_Speech_Actors_01-24_16k\Actor_23\03-01-07-01-02-01-23.wav,disgust,6,23
Audio_Speech_Actors_01-24_16k\Actor_23\03-01-07-01-02-02-23.wav,disgust,6,23
Audio_Speech_Actors_01-24_16k\Actor_23\03-01-07-02-01-01-23.wav,disgust,6,23
Audio_Speech_Actors_01-24_16k\Actor_23\03-01-07-02-01-02-23.wav,disgust,6,23
Audio_Speech_Actors_01-24_16k\Actor_23\03-01-07-02-02-01-23.wav,disgust,6,23
Audio_Speech_Actors_01-24_16k\Actor_23\03-01-07-02-02-02-23.wav,disgust,6,23
Audio_Speech_Actors_01-24_16k\Actor_23\03-01-06-01-01-01-23.wav,fearful,5,23
Audio_Speech_Actors_01-24_16k\Actor_23\03-01-06-01-01-02-23.wav,fearful,5,23
Audio_Speech_Actors_01-24_16k\Actor_23\03-01-06-01-02-01-23.wav,fearful,5,23
Audio_Speech_Actors_01-24_16k\Actor_23\03-01-06-01-02-02-23.wav,fearful,5,23
Audio_Speech_Actors_01-24_16k\Actor_23\03-01-06-02-01-01-23.wav,fearful,5,23
Audio_Speech_Actors_01-24_16k\Actor_23\03-01-06-02-01-02-23.wav,fearful,5,23
Audio_Speech_Actors_01-24_16k\Actor_23\03-01-06-02-02-01-23.wav,fearful,5,23
Audio_Speech_Actors_01-24_16k\Actor_23\03-01-06-02-02-02-23.wav,fearful,5,23
Audio_Speech_Actors_01-24_16k\Actor_23\03-01-03-01-01-01-23.wav,happy,2,23
Audio_Speech_Actors_01-24_16k\Actor_23\03-01-03-01-01-02-23.wav,happy,2,23
Audio_Speech_Actors_01-24_16k\Actor_23\03-01-03-01-02-01-23.wav,happy,2,23
Audio_Speech_Actors_01-24_16k\Actor_23\03-01-03-01-02-02-23.wav,happy,2,23
Audio_Speech_Actors_01-24_16k\Actor_23\03-01-03-02-01-01-23.wav,happy,2,23
Audio_Speech_Actors_01-24_16k\Actor_23\03-01-03-02-01-02-23.wav,happy,2,23
Audio_Speech_Actors_01-24_16k\Actor_23\03-01-03-02-02-01-23.wav,happy,2,23
Audio_Speech_Actors_01-24_16k\Actor_23\03-01-03-02-02-02-23.wav,happy,2,23
Audio_Speech_Actors_01-24_16k\Actor_23\03-01-01-01-01-01-23.wav,neutral,0,23
Audio_Speech_Actors_01-24_16k\Actor_23\03-01-01-01-01-02-23.wav,neutral,0,23
Audio_Speech_Actors_01-24_16k\Actor_23\03-01-01-01-02-01-23.wav,neutral,0,23
Audio_Speech_Actors_01-24_16k\Actor_23\03-01-01-01-02-02-23.wav,neutral,0,23
Audio_Speech_Actors_01-24_16k\Actor_23\03-01-04-01-01-01-23.wav,sad,3,23
Audio_Speech_Actors_01-24_16k\Actor_23\03-01-04-01-01-02-23.wav,sad,3,23
Audio_Speech_Actors_01-24_16k\Actor_23\03-01-04-01-02-01-23.wav,sad,3,23
Audio_Speech_Actors_01-24_16k\Actor_23\03-01-04-01-02-02-23.wav,sad,3,23
Audio_Speech_Actors_01-24_16k\Actor_23\03-01-04-02-01-01-23.wav,sad,3,23
Audio_Speech_Actors_01-24_16k\Actor_23\03-01-04-02-01-02-23.wav,sad,3,23
Audio_Speech_Actors_01-24_16k\Actor_23\03-01-04-02-02-01-23.wav,sad,3,23
Audio_Speech_Actors_01-24_16k\Actor_23\03-01-04-02-02-02-23.wav,sad,3,23
Audio_Speech_Actors_01-24_16k\Actor_23\03-01-08-01-01-01-23.wav,surprised,7,23
Audio_Speech_Actors_01-24_16k\Actor_23\03-01-08-01-01-02-23.wav,surprised,7,23
Audio_Speech_Actors_01-24_16k\Actor_23\03-01-08-01-02-01-23.wav,surprised,7,23
Audio_Speech_Actors_01-24_16k\Actor_23\03-01-08-01-02-02-23.wav,surprised,7,23
Audio_Speech_Actors_01-24_16k\Actor_23\03-01-08-02-01-01-23.wav,surprised,7,23
Audio_Speech_Actors_01-24_16k\Actor_23\03-01-08-02-01-02-23.wav,surprised,7,23
Audio_Speech_Actors_01-24_16k\Actor_23\03-01-08-02-02-01-23.wav,surprised,7,23
Audio_Speech_Actors_01-24_16k\Actor_23\03-01-08-02-02-02-23.wav,surprised,7,23
Audio_Speech_Actors_01-24_16k\Actor_24\03-01-05-01-01-01-24.wav,angry,4,24
Audio_Speech_Actors_01-24_16k\Actor_24\03-01-05-01-01-02-24.wav,angry,4,24
Audio_Speech_Actors_01-24_16k\Actor_24\03-01-05-01-02-01-24.wav,angry,4,24
Audio_Speech_Actors_01-24_16k\Actor_24\03-01-05-01-02-02-24.wav,angry,4,24
Audio_Speech_Actors_01-24_16k\Actor_24\03-01-05-02-01-01-24.wav,angry,4,24
Audio_Speech_Actors_01-24_16k\Actor_24\03-01-05-02-01-02-24.wav,angry,4,24
Audio_Speech_Actors_01-24_16k\Actor_24\03-01-05-02-02-01-24.wav,angry,4,24
Audio_Speech_Actors_01-24_16k\Actor_24\03-01-05-02-02-02-24.wav,angry,4,24
Audio_Speech_Actors_01-24_16k\Actor_24\03-01-02-01-01-01-24.wav,calm,1,24
Audio_Speech_Actors_01-24_16k\Actor_24\03-01-02-01-01-02-24.wav,calm,1,24
Audio_Speech_Actors_01-24_16k\Actor_24\03-01-02-01-02-01-24.wav,calm,1,24
Audio_Speech_Actors_01-24_16k\Actor_24\03-01-02-01-02-02-24.wav,calm,1,24
Audio_Speech_Actors_01-24_16k\Actor_24\03-01-02-02-01-01-24.wav,calm,1,24
Audio_Speech_Actors_01-24_16k\Actor_24\03-01-02-02-01-02-24.wav,calm,1,24
Audio_Speech_Actors_01-24_16k\Actor_24\03-01-02-02-02-01-24.wav,calm,1,24
Audio_Speech_Actors_01-24_16k\Actor_24\03-01-02-02-02-02-24.wav,calm,1,24
Audio_Speech_Actors_01-24_16k\Actor_24\03-01-07-01-01-01-24.wav,disgust,6,24
Audio_Speech_Actors_01-24_16k\Actor_24\03-01-07-01-01-02-24.wav,disgust,6,24
Audio_Speech_Actors_01-24_16k\Actor_24\03-01-07-01-02-01-24.wav,disgust,6,24
Audio_Speech_Actors_01-24_16k\Actor_24\03-01-07-01-02-02-24.wav,disgust,6,24
Audio_Speech_Actors_01-24_16k\Actor_24\03-01-07-02-01-01-24.wav,disgust,6,24
Audio_Speech_Actors_01-24_16k\Actor_24\03-01-07-02-01-02-24.wav,disgust,6,24
Audio_Speech_Actors_01-24_16k\Actor_24\03-01-07-02-02-01-24.wav,disgust,6,24
Audio_Speech_Actors_01-24_16k\Actor_24\03-01-07-02-02-02-24.wav,disgust,6,24
Audio_Speech_Actors_01-24_16k\Actor_24\03-01-06-01-01-01-24.wav,fearful,5,24
Audio_Speech_Actors_01-24_16k\Actor_24\03-01-06-01-01-02-24.wav,fearful,5,24
Audio_Speech_Actors_01-24_16k\Actor_24\03-01-06-01-02-01-24.wav,fearful,5,24
Audio_Speech_Actors_01-24_16k\Actor_24\03-01-06-01-02-02-24.wav,fearful,5,24
Audio_Speech_Actors_01-24_16k\Actor_24\03-01-06-02-01-01-24.wav,fearful,5,24
Audio_Speech_Actors_01-24_16k\Actor_24\03-01-06-02-01-02-24.wav,fearful,5,24
